"FY","FM","Char","Character Title","Sub-obj","Sub-object Title","Fund","Dept","Original Appn Balance","Total  (Original Appn Balance) No.8","Total  (Original Appn Balance) No.7","Total  (Original Appn Balance) No.6","Total  (Original Appn Balance) No.5","Total  (Original Appn Balance) No.4","Total  (Original Appn Balance) No.3","Total  (Original Appn Balance) No.2","Total  (Original Appn Balance) No.1","Fund Title","Department Title"
2017,1,"02","02 PURCHASE OF SERVICES","0250","PROFESSIONAL CONSULT/SPEC SERVICES  0250","080","23",30000.00,7586976295.00,7586976295.00,1223479295.00,30000.00,30000.00,30000,30000.00,7586976295.00,"080 GRANTS REVENUE FUND","23 PRISONS"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","080","24",63680.00,7587039975.00,7587039975.00,1223542975.00,63680.00,63680.00,610701,63680.00,7587039975.00,"080 GRANTS REVENUE FUND","24 OFFICE OF SUPPORTIVE HOUSING"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","080","24",108077.00,7587148052.00,7587148052.00,1223651052.00,171757.00,171757.00,610701,171757.00,7587148052.00,"080 GRANTS REVENUE FUND","24 OFFICE OF SUPPORTIVE HOUSING"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","080","24",153867.00,7587301919.00,7587301919.00,1223804919.00,325624.00,325624.00,610701,325624.00,7587301919.00,"080 GRANTS REVENUE FUND","24 OFFICE OF SUPPORTIVE HOUSING"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","080","24",162500.00,7587464419.00,7587464419.00,1223967419.00,488124.00,488124.00,610701,488124.00,7587464419.00,"080 GRANTS REVENUE FUND","24 OFFICE OF SUPPORTIVE HOUSING"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","080","24",122577.00,7587586996.00,7587586996.00,1224089996.00,610701.00,610701.00,610701,610701.00,7587586996.00,"080 GRANTS REVENUE FUND","24 OFFICE OF SUPPORTIVE HOUSING"
2017,1,"02","02 PURCHASE OF SERVICES","0250","PROFESSIONAL CONSULT/SPEC SERVICES  0250","080","24",30000000.00,7617586996.00,7617586996.00,1254089996.00,30610701.00,30000000.00,41772475,30000000.00,7617586996.00,"080 GRANTS REVENUE FUND","24 OFFICE OF SUPPORTIVE HOUSING"
2017,1,"02","02 PURCHASE OF SERVICES","0250","PROFESSIONAL CONSULT/SPEC SERVICES  0250","080","24",5722943.00,7623309939.00,7623309939.00,1259812939.00,36333644.00,35722943.00,41772475,35722943.00,7623309939.00,"080 GRANTS REVENUE FUND","24 OFFICE OF SUPPORTIVE HOUSING"
2017,1,"02","02 PURCHASE OF SERVICES","0250","PROFESSIONAL CONSULT/SPEC SERVICES  0250","080","24",2969892.00,7626279831.00,7626279831.00,1262782831.00,39303536.00,38692835.00,41772475,38692835.00,7626279831.00,"080 GRANTS REVENUE FUND","24 OFFICE OF SUPPORTIVE HOUSING"
2017,1,"02","02 PURCHASE OF SERVICES","0250","PROFESSIONAL CONSULT/SPEC SERVICES  0250","080","24",787182.00,7627067013.00,7627067013.00,1263570013.00,40090718.00,39480017.00,41772475,39480017.00,7627067013.00,"080 GRANTS REVENUE FUND","24 OFFICE OF SUPPORTIVE HOUSING"
2017,1,"02","02 PURCHASE OF SERVICES","0250","PROFESSIONAL CONSULT/SPEC SERVICES  0250","080","24",1795257.00,7628862270.00,7628862270.00,1265365270.00,41885975.00,41275274.00,41772475,41275274.00,7628862270.00,"080 GRANTS REVENUE FUND","24 OFFICE OF SUPPORTIVE HOUSING"
2017,1,"02","02 PURCHASE OF SERVICES","0250","PROFESSIONAL CONSULT/SPEC SERVICES  0250","080","24",497201.00,7629359471.00,7629359471.00,1265862471.00,42383176.00,41772475.00,41772475,41772475.00,7629359471.00,"080 GRANTS REVENUE FUND","24 OFFICE OF SUPPORTIVE HOUSING"
2017,1,"02","02 PURCHASE OF SERVICES","0284","GROUND AND BUILDING RENTAL          0284","080","24",84763.00,7629444234.00,7629444234.00,1265947234.00,42467939.00,41857238.00,84763,84763.00,7629444234.00,"080 GRANTS REVENUE FUND","24 OFFICE OF SUPPORTIVE HOUSING"
2017,1,"02","02 PURCHASE OF SERVICES","0290","PAYMENTS FOR CARE OF INDIVIDUALS    0290","080","24",450000.00,7629894234.00,7629894234.00,1266397234.00,42917939.00,42307238.00,3984778,450000.00,7629894234.00,"080 GRANTS REVENUE FUND","24 OFFICE OF SUPPORTIVE HOUSING"
2017,1,"02","02 PURCHASE OF SERVICES","0290","PAYMENTS FOR CARE OF INDIVIDUALS    0290","080","24",411573.00,7630305807.00,7630305807.00,1266808807.00,43329512.00,42718811.00,3984778,861573.00,7630305807.00,"080 GRANTS REVENUE FUND","24 OFFICE OF SUPPORTIVE HOUSING"
2017,1,"02","02 PURCHASE OF SERVICES","0290","PAYMENTS FOR CARE OF INDIVIDUALS    0290","080","24",1611608.00,7631917415.00,7631917415.00,1268420415.00,44941120.00,44330419.00,3984778,2473181.00,7631917415.00,"080 GRANTS REVENUE FUND","24 OFFICE OF SUPPORTIVE HOUSING"
2017,1,"02","02 PURCHASE OF SERVICES","0290","PAYMENTS FOR CARE OF INDIVIDUALS    0290","080","24",1511597.00,7633429012.00,7633429012.00,1269932012.00,46452717.00,45842016.00,3984778,3984778.00,7633429012.00,"080 GRANTS REVENUE FUND","24 OFFICE OF SUPPORTIVE HOUSING"
2017,1,"03","03 MATERIALS AND SUPPLIES","0313","FOOD                                0313","080","24",100000.00,7633529012.00,7633529012.00,1270032012.00,46552717.00,100000.00,1000000,100000.00,7633529012.00,"080 GRANTS REVENUE FUND","24 OFFICE OF SUPPORTIVE HOUSING"
2017,1,"03","03 MATERIALS AND SUPPLIES","0313","FOOD                                0313","080","24",900000.00,7634429012.00,7634429012.00,1270932012.00,47452717.00,1000000.00,1000000,1000000.00,7634429012.00,"080 GRANTS REVENUE FUND","24 OFFICE OF SUPPORTIVE HOUSING"
2017,1,"02","02 PURCHASE OF SERVICES","0262","DEMOLITION OF BUILDINGS             0262","080","26",4500000.00,7638929012.00,7638929012.00,1275432012.00,4500000.00,4500000.00,4500000,4500000.00,7638929012.00,"080 GRANTS REVENUE FUND","26 LICENSES & INSPECTIONS"
2017,1,"09","09 ADVANCES & OTHER MISC PAYMENTS","0999","STANDBY AUTHORIZATIONS              0999","080","35",203800585.00,7842729597.00,7842729597.00,1479232597.00,203800585.00,203800585.00,203800585,203800585.00,7842729597.00,"080 GRANTS REVENUE FUND","35 DIRECTOR OF FINANCE"
2017,1,"02","02 PURCHASE OF SERVICES","0250","PROFESSIONAL CONSULT/SPEC SERVICES  0250","080","36",1000000.00,7843729597.00,7843729597.00,1480232597.00,1000000.00,1000000.00,1150000,1000000.00,7843729597.00,"080 GRANTS REVENUE FUND","36 REVENUE"
2017,1,"02","02 PURCHASE OF SERVICES","0250","PROFESSIONAL CONSULT/SPEC SERVICES  0250","080","36",150000.00,7843879597.00,7843879597.00,1480382597.00,1150000.00,1150000.00,1150000,1150000.00,7843879597.00,"080 GRANTS REVENUE FUND","36 REVENUE"
2017,1,"02","02 PURCHASE OF SERVICES","0253","LEGAL SERVICES                      0253","080","36",20275000.00,7864154597.00,7864154597.00,1500657597.00,21425000.00,21425000.00,20275000,20275000.00,7864154597.00,"080 GRANTS REVENUE FUND","36 REVENUE"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","080","42",49814.00,7864204411.00,7864204411.00,1500707411.00,49814.00,49814.00,49814,49814.00,7864204411.00,"080 GRANTS REVENUE FUND","42 COMMERCE"
2017,1,"02","02 PURCHASE OF SERVICES","0250","PROFESSIONAL CONSULT/SPEC SERVICES  0250","080","42",52515.00,7864256926.00,7864256926.00,1500759926.00,102329.00,52515.00,52515,52515.00,7864256926.00,"080 GRANTS REVENUE FUND","42 COMMERCE"
2017,1,"02","02 PURCHASE OF SERVICES","0299","OTHER EXPENSES (NOT OTHRWSE CLSSFD) 0299","080","42",10000000.00,7874256926.00,7874256926.00,1510759926.00,10102329.00,10052515.00,10240186,10000000.00,7874256926.00,"080 GRANTS REVENUE FUND","42 COMMERCE"
2017,1,"02","02 PURCHASE OF SERVICES","0299","OTHER EXPENSES (NOT OTHRWSE CLSSFD) 0299","080","42",240186.00,7874497112.00,7874497112.00,1511000112.00,10342515.00,10292701.00,10240186,10240186.00,7874497112.00,"080 GRANTS REVENUE FUND","42 COMMERCE"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","080","49",40000.00,7874537112.00,7874537112.00,1511040112.00,40000.00,40000.00,40000,40000.00,7874537112.00,"080 GRANTS REVENUE FUND","49 MAYOR-OFFICE OF SUSTAINABILITY"
2017,1,"01","01 PERSONAL SERVICES","0100","SALARY CONTROL                      0100","080","51",78220.00,7874615332.00,7874615332.00,1511118332.00,78220.00,78220.00,78220,78220.00,7874615332.00,"080 GRANTS REVENUE FUND","51 CITY PLANNING COMMISSION"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","080","51",20000.00,7874635332.00,7874635332.00,1511138332.00,98220.00,98220.00,20000,20000.00,7874635332.00,"080 GRANTS REVENUE FUND","51 CITY PLANNING COMMISSION"
2017,1,"01","01 PERSONAL SERVICES","0187","WORKER'S COMP-DISABILITY COMP       0187","080","51",1200.00,7874636532.00,7874636532.00,1511139532.00,99420.00,99420.00,1200,1200.00,7874636532.00,"080 GRANTS REVENUE FUND","51 CITY PLANNING COMMISSION"
2017,1,"01","01 PERSONAL SERVICES","0189","MEDICARE TAX                        0189","080","51",800.00,7874637332.00,7874637332.00,1511140332.00,100220.00,100220.00,800,800.00,7874637332.00,"080 GRANTS REVENUE FUND","51 CITY PLANNING COMMISSION"
2017,1,"01","01 PERSONAL SERVICES","0191","PENSION-ACTUAL                      0191","080","51",5600.00,7874642932.00,7874642932.00,1511145932.00,105820.00,105820.00,5600,5600.00,7874642932.00,"080 GRANTS REVENUE FUND","51 CITY PLANNING COMMISSION"
2017,1,"01","01 PERSONAL SERVICES","0192","FICA TAXES                          0192","080","51",4000.00,7874646932.00,7874646932.00,1511149932.00,109820.00,109820.00,4000,4000.00,7874646932.00,"080 GRANTS REVENUE FUND","51 CITY PLANNING COMMISSION"
2017,1,"01","01 PERSONAL SERVICES","0193","MEDICAL HEALTH & WELFARE CREDIT     0193","080","51",13200.00,7874660132.00,7874660132.00,1511163132.00,123020.00,123020.00,13200,13200.00,7874660132.00,"080 GRANTS REVENUE FUND","51 CITY PLANNING COMMISSION"
2017,1,"01","01 PERSONAL SERVICES","0194","GROUP LIFE INSURANCE                0194","080","51",40.00,7874660172.00,7874660172.00,1511163172.00,123060.00,123060.00,40,40.00,7874660172.00,"080 GRANTS REVENUE FUND","51 CITY PLANNING COMMISSION"
2017,1,"01","01 PERSONAL SERVICES","0195","GROUP LEGAL INSURANCE               0195","080","51",144.00,7874660316.00,7874660316.00,1511163316.00,123204.00,123204.00,144,144.00,7874660316.00,"080 GRANTS REVENUE FUND","51 CITY PLANNING COMMISSION"
2017,1,"02","02 PURCHASE OF SERVICES","0250","PROFESSIONAL CONSULT/SPEC SERVICES  0250","080","51",250000.00,7874910316.00,7874910316.00,1511413316.00,373204.00,250000.00,350000,250000.00,7874910316.00,"080 GRANTS REVENUE FUND","51 CITY PLANNING COMMISSION"
2017,1,"02","02 PURCHASE OF SERVICES","0250","PROFESSIONAL CONSULT/SPEC SERVICES  0250","080","51",100000.00,7875010316.00,7875010316.00,1511513316.00,473204.00,350000.00,350000,350000.00,7875010316.00,"080 GRANTS REVENUE FUND","51 CITY PLANNING COMMISSION"
2017,1,"02","02 PURCHASE OF SERVICES","0299","OTHER EXPENSES (NOT OTHRWSE CLSSFD) 0299","080","51",5144.00,7875015460.00,7875015460.00,1511518460.00,478348.00,355144.00,5144,5144.00,7875015460.00,"080 GRANTS REVENUE FUND","51 CITY PLANNING COMMISSION"
2017,1,"08","08 PAYMENTS TO OTHER FUNDS","0801","PAYMENTS TO GENERAL FUND            0801","080","51",400.00,7875015860.00,7875015860.00,1511518860.00,478748.00,400.00,400,400.00,7875015860.00,"080 GRANTS REVENUE FUND","51 CITY PLANNING COMMISSION"
2017,1,"01","01 PERSONAL SERVICES","0100","SALARY CONTROL                      0100","080","52",4240.00,7875020100.00,7875020100.00,1511523100.00,4240.00,4240.00,4240,4240.00,7875020100.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","080","52",310168.00,7875330268.00,7875330268.00,1511833268.00,314408.00,314408.00,931544,310168.00,7875330268.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"01","01 PERSONAL SERVICES","0101","PERM FULL TIME-CIVILIAN             0101","080","52",621376.00,7875951644.00,7875951644.00,1512454644.00,935784.00,935784.00,931544,931544.00,7875951644.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"01","01 PERSONAL SERVICES","0109","PLUS/MINUS GROSS ADJ                0109","080","52",378.00,7875952022.00,7875952022.00,1512455022.00,936162.00,936162.00,2963,378.00,7875952022.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"01","01 PERSONAL SERVICES","0109","PLUS/MINUS GROSS ADJ                0109","080","52",2585.00,7875954607.00,7875954607.00,1512457607.00,938747.00,938747.00,2963,2963.00,7875954607.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"01","01 PERSONAL SERVICES","0161","OVERTIME-CIVILIAN                   0161","080","52",16476.00,7875971083.00,7875971083.00,1512474083.00,955223.00,955223.00,16540,16476.00,7875971083.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"01","01 PERSONAL SERVICES","0161","OVERTIME-CIVILIAN                   0161","080","52",64.00,7875971147.00,7875971147.00,1512474147.00,955287.00,955287.00,16540,16540.00,7875971147.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"01","01 PERSONAL SERVICES","0181","SHIFT                               0181","080","52",176.00,7875971323.00,7875971323.00,1512474323.00,955463.00,955463.00,240,176.00,7875971323.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"01","01 PERSONAL SERVICES","0181","SHIFT                               0181","080","52",64.00,7875971387.00,7875971387.00,1512474387.00,955527.00,955527.00,240,240.00,7875971387.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"01","01 PERSONAL SERVICES","0187","WORKER'S COMP-DISABILITY COMP       0187","080","52",2942.00,7875974329.00,7875974329.00,1512477329.00,958469.00,958469.00,2942,2942.00,7875974329.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"01","01 PERSONAL SERVICES","0189","MEDICARE TAX                        0189","080","52",1597.00,7875975926.00,7875975926.00,1512478926.00,960066.00,960066.00,1597,1597.00,7875975926.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"01","01 PERSONAL SERVICES","0190","PENSION-OBLIGATION BOND PAYMENTS    0190","080","52",19732.00,7875995658.00,7875995658.00,1512498658.00,979798.00,979798.00,19732,19732.00,7875995658.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"01","01 PERSONAL SERVICES","0191","PENSION-ACTUAL                      0191","080","52",128996.00,7876124654.00,7876124654.00,1512627654.00,1108794.00,1108794.00,128996,128996.00,7876124654.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"01","01 PERSONAL SERVICES","0192","FICA TAXES                          0192","080","52",6830.00,7876131484.00,7876131484.00,1512634484.00,1115624.00,1115624.00,6830,6830.00,7876131484.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"01","01 PERSONAL SERVICES","0193","MEDICAL HEALTH & WELFARE CREDIT     0193","080","52",36343.00,7876167827.00,7876167827.00,1512670827.00,1151967.00,1151967.00,36343,36343.00,7876167827.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"01","01 PERSONAL SERVICES","0194","GROUP LIFE INSURANCE                0194","080","52",596.00,7876168423.00,7876168423.00,1512671423.00,1152563.00,1152563.00,596,596.00,7876168423.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"01","01 PERSONAL SERVICES","0195","GROUP LEGAL INSURANCE               0195","080","52",398.00,7876168821.00,7876168821.00,1512671821.00,1152961.00,1152961.00,398,398.00,7876168821.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"02","02 PURCHASE OF SERVICES","0201","CLEANING AND LAUNDERING             0201","080","52",33648.00,7876202469.00,7876202469.00,1512705469.00,1186609.00,33648.00,33648,33648.00,7876202469.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"02","02 PURCHASE OF SERVICES","0202","JANITORIAL SERVICES                 0202","080","52",159684.00,7876362153.00,7876362153.00,1512865153.00,1346293.00,193332.00,159684,159684.00,7876362153.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"02","02 PURCHASE OF SERVICES","0209","TELEPHONE                           0209","080","52",41757.00,7876403910.00,7876403910.00,1512906910.00,1388050.00,235089.00,41757,41757.00,7876403910.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"02","02 PURCHASE OF SERVICES","0210","POSTAGE                             0210","080","52",90504.00,7876494414.00,7876494414.00,1512997414.00,1478554.00,325593.00,90504,90504.00,7876494414.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"02","02 PURCHASE OF SERVICES","0211","TRANSPORTATION                      0211","080","52",72825.00,7876567239.00,7876567239.00,1513070239.00,1551379.00,398418.00,84302,72825.00,7876567239.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"02","02 PURCHASE OF SERVICES","0211","TRANSPORTATION                      0211","080","52",11477.00,7876578716.00,7876578716.00,1513081716.00,1562856.00,409895.00,84302,84302.00,7876578716.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"02","02 PURCHASE OF SERVICES","0215","LICENSES PERMITS INSPECTION CHARGES 0215","080","52",131.00,7876578847.00,7876578847.00,1513081847.00,1562987.00,410026.00,131,131.00,7876578847.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"02","02 PURCHASE OF SERVICES","0216","COMMERCIAL OFF-SHELF COMP SOFTWARE  0216","080","52",3618.00,7876582465.00,7876582465.00,1513085465.00,1566605.00,413644.00,3618,3618.00,7876582465.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"02","02 PURCHASE OF SERVICES","0230","MEALS-NON-TRAVEL & OFFICL ENTERTAIN 0230","080","52",32703.00,7876615168.00,7876615168.00,1513118168.00,1599308.00,446347.00,32703,32703.00,7876615168.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"02","02 PURCHASE OF SERVICES","0250","PROFESSIONAL CONSULT/SPEC SERVICES  0250","080","52",706989.00,7877322157.00,7877322157.00,1513825157.00,2306297.00,1153336.00,706989,706989.00,7877322157.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"02","02 PURCHASE OF SERVICES","0256","SEMINAR AND TRAINING SESSIONS       0256","080","52",56429.00,7877378586.00,7877378586.00,1513881586.00,2362726.00,1209765.00,56429,56429.00,7877378586.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"02","02 PURCHASE OF SERVICES","0260","REPAIR AND MAINTENANCE CHARGES      0260","080","52",2188.00,7877380774.00,7877380774.00,1513883774.00,2364914.00,1211953.00,675265,2188.00,7877380774.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"02","02 PURCHASE OF SERVICES","0260","REPAIR AND MAINTENANCE CHARGES      0260","080","52",673077.00,7878053851.00,7878053851.00,1514556851.00,3037991.00,1885030.00,675265,675265.00,7878053851.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"02","02 PURCHASE OF SERVICES","0266","MAINT/SUPPORT-COMPUTR HARDWARE/SOFT 0266","080","52",14029.00,7878067880.00,7878067880.00,1514570880.00,3052020.00,1899059.00,21924,14029.00,7878067880.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"02","02 PURCHASE OF SERVICES","0266","MAINT/SUPPORT-COMPUTR HARDWARE/SOFT 0266","080","52",7895.00,7878075775.00,7878075775.00,1514578775.00,3059915.00,1906954.00,21924,21924.00,7878075775.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"02","02 PURCHASE OF SERVICES","0282","RENT/LEASE-PURCHASE COMPUTER EQUIP  0282","080","52",607329.00,7878683104.00,7878683104.00,1515186104.00,3667244.00,2514283.00,607329,607329.00,7878683104.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"02","02 PURCHASE OF SERVICES","0284","GROUND AND BUILDING RENTAL          0284","080","52",510746.00,7879193850.00,7879193850.00,1515696850.00,4177990.00,3025029.00,703736,510746.00,7879193850.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"02","02 PURCHASE OF SERVICES","0284","GROUND AND BUILDING RENTAL          0284","080","52",192990.00,7879386840.00,7879386840.00,1515889840.00,4370980.00,3218019.00,703736,703736.00,7879386840.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"02","02 PURCHASE OF SERVICES","0285","RENTS                               0285","080","52",521571.00,7879908411.00,7879908411.00,1516411411.00,4892551.00,3739590.00,521571,521571.00,7879908411.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0301","AGRICULTURAL AND BOTANICAL          0301","080","52",1200.00,7879909611.00,7879909611.00,1516412611.00,4893751.00,1200.00,1200,1200.00,7879909611.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0303","BAKESHOP, DINING ROOM AND KITCHEN   0303","080","52",536.00,7879910147.00,7879910147.00,1516413147.00,4894287.00,1736.00,536,536.00,7879910147.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0305","BUILDING AND CONSTRUCTION           0305","080","52",107483.00,7880017630.00,7880017630.00,1516520630.00,5001770.00,109219.00,107483,107483.00,7880017630.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0306","LIBRARY MATERIALS                   0306","080","52",668826.00,7880686456.00,7880686456.00,1517189456.00,5670596.00,778045.00,2569454,668826.00,7880686456.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0306","LIBRARY MATERIALS                   0306","080","52",661760.00,7881348216.00,7881348216.00,1517851216.00,6332356.00,1439805.00,2569454,1330586.00,7881348216.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0306","LIBRARY MATERIALS                   0306","080","52",35889.00,7881384105.00,7881384105.00,1517887105.00,6368245.00,1475694.00,2569454,1366475.00,7881384105.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0306","LIBRARY MATERIALS                   0306","080","52",1202979.00,7882587084.00,7882587084.00,1519090084.00,7571224.00,2678673.00,2569454,2569454.00,7882587084.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0307","CHEMICALS AND GASES                 0307","080","52",8518.00,7882595602.00,7882595602.00,1519098602.00,7579742.00,2687191.00,8518,8518.00,7882595602.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0308","DRY GOODS/NOTIONS/WEARING APPAREL   0308","080","52",39997.00,7882635599.00,7882635599.00,1519138599.00,7619739.00,2727188.00,39997,39997.00,7882635599.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0310","ELECTRICAL AND COMMUNICATION        0310","080","52",101824.00,7882737423.00,7882737423.00,1519240423.00,7721563.00,2829012.00,101824,101824.00,7882737423.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0311","GENERAL EQUIPMENT AND MACHINERY     0311","080","52",1346.00,7882738769.00,7882738769.00,1519241769.00,7722909.00,2830358.00,1346,1346.00,7882738769.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0316","GENERAL HARDWARE AND MINOR TOOLS    0316","080","52",44960.00,7882783729.00,7882783729.00,1519286729.00,7767869.00,2875318.00,44960,44960.00,7882783729.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0317","HOSPITAL AND LABORATORY             0317","080","52",267.00,7882783996.00,7882783996.00,1519286996.00,7768136.00,2875585.00,358,267.00,7882783996.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0317","HOSPITAL AND LABORATORY             0317","080","52",91.00,7882784087.00,7882784087.00,1519287087.00,7768227.00,2875676.00,358,358.00,7882784087.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0318","JANITORIAL, LAUNDRY AND HOUSEHOLD   0318","080","52",66798.00,7882850885.00,7882850885.00,1519353885.00,7835025.00,2942474.00,66798,66798.00,7882850885.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0320","OFFICE MATERIALS AND SUPPLIES       0320","080","52",9858.00,7882860743.00,7882860743.00,1519363743.00,7844883.00,2952332.00,122201,9858.00,7882860743.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0320","OFFICE MATERIALS AND SUPPLIES       0320","080","52",112343.00,7882973086.00,7882973086.00,1519476086.00,7957226.00,3064675.00,122201,122201.00,7882973086.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0322","SMALL POWER TOOLS AND HAND TOOLS    0322","080","52",21892.00,7882994978.00,7882994978.00,1519497978.00,7979118.00,3086567.00,21892,21892.00,7882994978.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0323","PLUMBING/AIR CONDITIONING/SPACE HTG 0323","080","52",17680.00,7883012658.00,7883012658.00,1519515658.00,7996798.00,3104247.00,17680,17680.00,7883012658.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0324","PRECISION, PHOTOGRAPHIC AND ARTISTS 0324","080","52",4177.00,7883016835.00,7883016835.00,1519519835.00,8000975.00,3108424.00,48939,4177.00,7883016835.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0324","PRECISION, PHOTOGRAPHIC AND ARTISTS 0324","080","52",44762.00,7883061597.00,7883061597.00,1519564597.00,8045737.00,3153186.00,48939,48939.00,7883061597.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
2017,1,"03","03 MATERIALS AND SUPPLIES","0325","PRINTING                            0325","080","52",58841.00,7883120438.00,7883120438.00,1519623438.00,8104578.00,3212027.00,58841,58841.00,7883120438.00,"080 GRANTS REVENUE FUND","52 FREE LIBRARY"
