fiscal_year,fund,department,class_id,class,subclass_id,subclass,total
2016,Grants Revenue Fund,Managing Director's Office,2,Purchase of Services,290,Payments for Care of Individuals,500000
2016,Grants Revenue Fund,Managing Director's Office,2,Purchase of Services,299,Other Expenses (not Othrwse Clssfd),2889353
2016,Grants Revenue Fund,Managing Director's Office,3,Materials and Supplies,399,Other Materials and Supplies (noc),183113
2016,Grants Revenue Fund,Managing Director's Office,4,Equipment,499,Other Equipment (noc),199895
2016,Grants Revenue Fund,Police,1,Personal Services,100,Salary Control,5900458
2016,Grants Revenue Fund,Police,1,Personal Services,187,Worker's Comp-disability Comp,48945
2016,Grants Revenue Fund,Police,1,Personal Services,189,Medicare Tax,9795
2016,Grants Revenue Fund,Police,1,Personal Services,191,Pension,91420
2016,Grants Revenue Fund,Police,1,Personal Services,192,FICA Taxes,1503
2016,Grants Revenue Fund,Police,1,Personal Services,193,Medical Health & Welfare Credit,192660
2016,Grants Revenue Fund,Police,1,Personal Services,194,Group Life Insurance,1317
2016,Grants Revenue Fund,Police,1,Personal Services,195,Group Legal Insurance,3828
2016,Grants Revenue Fund,Police,2,Purchase of Services,299,Other Expenses (not Othrwse Clssfd),6276769
2016,Grants Revenue Fund,Police,3,Materials and Supplies,399,Other Materials and Supplies (noc),6040694
2016,Grants Revenue Fund,Police,4,Equipment,499,Other Equipment (noc),8361852
2016,Grants Revenue Fund,Streets,1,Personal Services,101,Perm Full Time-civilian,720000
2016,Grants Revenue Fund,Streets,2,Purchase of Services,299,Other Expenses (not Othrwse Clssfd),31905144
2016,Grants Revenue Fund,Streets,3,Materials and Supplies,399,Other Materials and Supplies (noc),1849856
2016,Grants Revenue Fund,Streets,4,Equipment,499,Other Equipment (noc),1755000
2016,Grants Revenue Fund,Fire,1,Personal Services,101,Perm Full Time-civilian,286323
2016,Grants Revenue Fund,Fire,1,Personal Services,105,Perm Full Time-uniform,5148037
2016,Grants Revenue Fund,Fire,1,Personal Services,187,Worker's Comp-disability Comp,495281
2016,Grants Revenue Fund,Fire,1,Personal Services,189,Medicare Tax,103100
2016,Grants Revenue Fund,Fire,1,Personal Services,190,Pension-obligation Bond Payments,31949
2016,Grants Revenue Fund,Fire,1,Personal Services,191,Pension,867035
2016,Grants Revenue Fund,Fire,1,Personal Services,192,FICA Taxes,13000
2016,Grants Revenue Fund,Fire,1,Personal Services,193,Medical Health & Welfare Credit,2486865
2016,Grants Revenue Fund,Fire,1,Personal Services,194,Group Life Insurance,22118
2016,Grants Revenue Fund,Fire,1,Personal Services,195,Group Legal Insurance,38288
2016,Grants Revenue Fund,Fire,2,Purchase of Services,299,Other Expenses (not Othrwse Clssfd),1388014
2016,Grants Revenue Fund,Fire,3,Materials and Supplies,399,Other Materials and Supplies (noc),223348
2016,Grants Revenue Fund,Fire,4,Equipment,499,Other Equipment (noc),145333
2016,Grants Revenue Fund,Public Health,1,Personal Services,101,Perm Full Time-civilian,11141642
2016,Grants Revenue Fund,Public Health,1,Personal Services,186,Flex Cash,5000
2016,Grants Revenue Fund,Public Health,1,Personal Services,187,Worker's Comp-disability Comp,153362
2016,Grants Revenue Fund,Public Health,1,Personal Services,189,Medicare Tax,130813
2016,Grants Revenue Fund,Public Health,1,Personal Services,190,Pension-obligation Bond Payments,332105
2016,Grants Revenue Fund,Public Health,1,Personal Services,191,Pension,1652683
2016,Grants Revenue Fund,Public Health,1,Personal Services,192,FICA Taxes,516719
2016,Grants Revenue Fund,Public Health,1,Personal Services,193,Medical Health & Welfare Credit,1386311
2016,Grants Revenue Fund,Public Health,1,Personal Services,194,Group Life Insurance,18459
2016,Grants Revenue Fund,Public Health,1,Personal Services,195,Group Legal Insurance,21638
2016,Grants Revenue Fund,Public Health,2,Purchase of Services,299,Other Expenses (not Othrwse Clssfd),56755608
2016,Grants Revenue Fund,Public Health,3,Materials and Supplies,399,Other Materials and Supplies (noc),1059693
2016,Grants Revenue Fund,Public Health,4,Equipment,499,Other Equipment (noc),641586
2016,Grants Revenue Fund,Public Health,8,Payments to Other Funds,801,Payments to General Fund,865555
2016,Grants Revenue Fund,Office of Behavioral Health and Intellectual disAbilities,1,Personal Services,101,Perm Full Time-civilian,15278526
2016,Grants Revenue Fund,Office of Behavioral Health and Intellectual disAbilities,1,Personal Services,186,Flex Cash,3036
2016,Grants Revenue Fund,Office of Behavioral Health and Intellectual disAbilities,1,Personal Services,187,Worker's Comp-disability Comp,220701
2016,Grants Revenue Fund,Office of Behavioral Health and Intellectual disAbilities,1,Personal Services,189,Medicare Tax,154427
2016,Grants Revenue Fund,Office of Behavioral Health and Intellectual disAbilities,1,Personal Services,190,Pension-obligation Bond Payments,641455
2016,Grants Revenue Fund,Office of Behavioral Health and Intellectual disAbilities,1,Personal Services,191,Pension,3939719
2016,Grants Revenue Fund,Office of Behavioral Health and Intellectual disAbilities,1,Personal Services,192,FICA Taxes,517357
2016,Grants Revenue Fund,Office of Behavioral Health and Intellectual disAbilities,1,Personal Services,193,Medical Health & Welfare Credit,2332547
2016,Grants Revenue Fund,Office of Behavioral Health and Intellectual disAbilities,1,Personal Services,194,Group Life Insurance,31754
2016,Grants Revenue Fund,Office of Behavioral Health and Intellectual disAbilities,1,Personal Services,195,Group Legal Insurance,23367
2016,Grants Revenue Fund,Office of Behavioral Health and Intellectual disAbilities,2,Purchase of Services,284,Ground and Building Rental,1478000
2016,Grants Revenue Fund,Office of Behavioral Health and Intellectual disAbilities,2,Purchase of Services,299,Other Expenses (not Othrwse Clssfd),229743587
2016,Grants Revenue Fund,Office of Behavioral Health and Intellectual disAbilities,3,Materials and Supplies,399,Other Materials and Supplies (noc),221250
2016,Grants Revenue Fund,Office of Behavioral Health and Intellectual disAbilities,4,Equipment,499,Other Equipment (noc),135940
2016,Grants Revenue Fund,Office of Behavioral Health and Intellectual disAbilities,8,Payments to Other Funds,801,Payments to General Fund,76248
2016,Grants Revenue Fund,Parks and Recreation,1,Personal Services,101,Perm Full Time-civilian,1521520
2016,Grants Revenue Fund,Parks and Recreation,1,Personal Services,121,Temporary Seasonal,1830705
2016,Grants Revenue Fund,Parks and Recreation,1,Personal Services,187,Worker's Comp-disability Comp,96892
2016,Grants Revenue Fund,Parks and Recreation,1,Personal Services,188,Worker's Comp-medical,8465
2016,Grants Revenue Fund,Parks and Recreation,1,Personal Services,189,Medicare Tax,48032
2016,Grants Revenue Fund,Parks and Recreation,1,Personal Services,190,Pension-obligation Bond Payments,62626
2016,Grants Revenue Fund,Parks and Recreation,1,Personal Services,191,Pension,72406
2016,Grants Revenue Fund,Parks and Recreation,1,Personal Services,192,FICA Taxes,175386
2016,Grants Revenue Fund,Parks and Recreation,1,Personal Services,193,Medical Health & Welfare Credit,19272
2016,Grants Revenue Fund,Parks and Recreation,1,Personal Services,194,Group Life Insurance,904
2016,Grants Revenue Fund,Parks and Recreation,1,Personal Services,195,Group Legal Insurance,144
2016,Grants Revenue Fund,Parks and Recreation,2,Purchase of Services,250,Professional Consult/spec Services,184020
2016,Grants Revenue Fund,Parks and Recreation,2,Purchase of Services,299,Other Expenses (not Othrwse Clssfd),738683
2016,Grants Revenue Fund,Parks and Recreation,3,Materials and Supplies,399,Other Materials and Supplies (noc),6335874
2016,Grants Revenue Fund,Parks and Recreation,4,Equipment,499,Other Equipment (noc),70000
2016,Grants Revenue Fund,Parks and Recreation,5,"Contributions, Indemnities, Refunds, Taxes",505,Contributions-ed & Non-prof Rec Org,110000
2016,Grants Revenue Fund,Human Services,1,Personal Services,100,Salary Control,3278245
2016,Grants Revenue Fund,Human Services,1,Personal Services,101,Perm Full Time-civilian,67253785
2016,Grants Revenue Fund,Human Services,1,Personal Services,111,Perm Part Time,6513
2016,Grants Revenue Fund,Human Services,1,Personal Services,161,Overtime Civilian,8883538
2016,Grants Revenue Fund,Human Services,1,Personal Services,171,"Holiday ""g""(2/3 Shifts)",241293
2016,Grants Revenue Fund,Human Services,1,Personal Services,181,Shift,109746
2016,Grants Revenue Fund,Human Services,1,Personal Services,187,Worker's Comp-disability Comp,1070313
2016,Grants Revenue Fund,Human Services,1,Personal Services,189,Medicare Tax,692472
2016,Grants Revenue Fund,Human Services,1,Personal Services,190,Pension-obligation Bond Payments,2316145
2016,Grants Revenue Fund,Human Services,1,Personal Services,191,Pension,17385074
2016,Grants Revenue Fund,Human Services,1,Personal Services,192,FICA Taxes,2955615
2016,Grants Revenue Fund,Human Services,1,Personal Services,193,Medical Health & Welfare Credit,12502791
2016,Grants Revenue Fund,Human Services,1,Personal Services,194,Group Life Insurance,116049
2016,Grants Revenue Fund,Human Services,1,Personal Services,195,Group Legal Insurance,137467
2016,Grants Revenue Fund,Human Services,2,Purchase of Services,205,Refuse/garbage/silt/sludge Removal,38331
2016,Grants Revenue Fund,Human Services,2,Purchase of Services,216,Commercial Off-shelf Comp Software,254412
2016,Grants Revenue Fund,Human Services,2,Purchase of Services,250,Professional Consult/spec Services,85668645
2016,Grants Revenue Fund,Human Services,2,Purchase of Services,266,Maint/support-computr Hardware/soft,36999
2016,Grants Revenue Fund,Human Services,2,Purchase of Services,284,Ground and Building Rental,847402
2016,Grants Revenue Fund,Human Services,2,Purchase of Services,290,Payments for Care of Individuals,119030147
2016,Grants Revenue Fund,Human Services,2,Purchase of Services,299,Other Expenses (not Othrwse Clssfd),245296528
2016,Grants Revenue Fund,Human Services,3,Materials and Supplies,313,Food,224400
2016,Grants Revenue Fund,Human Services,3,Materials and Supplies,399,Other Materials and Supplies (noc),1112797
2016,Grants Revenue Fund,Human Services,4,Equipment,499,Other Equipment (noc),1370347
2016,Grants Revenue Fund,Prisons,2,Purchase of Services,299,Other Expenses (not Othrwse Clssfd),30000
2016,Grants Revenue Fund,Office of Supportive Housing,1,Personal Services,101,Perm Full Time-civilian,710423
2016,Grants Revenue Fund,Office of Supportive Housing,2,Purchase of Services,250,Professional Consult/spec Services,30000000
2016,Grants Revenue Fund,Office of Supportive Housing,2,Purchase of Services,299,Other Expenses (not Othrwse Clssfd),14956142
2016,Grants Revenue Fund,Office of Supportive Housing,3,Materials and Supplies,399,Other Materials and Supplies (noc),887489
2016,Grants Revenue Fund,Licenses and Inspections,2,Purchase of Services,262,Demolition of Buildings,4500000
2016,Grants Revenue Fund,Finance,9,Advances & Other Misc Payments,999,Standby Authorizations,203800721
2016,Grants Revenue Fund,Revenue,2,Purchase of Services,250,Professional Consult/spec Services,21150000
2016,Grants Revenue Fund,Commerce,1,Personal Services,101,Perm Full Time-civilian,49814
2016,Grants Revenue Fund,Commerce,2,Purchase of Services,299,Other Expenses (not Othrwse Clssfd),10811988
2016,Grants Revenue Fund,Mayor's Office of Transportation & Utilities,1,Personal Services,101,Perm Full Time-civilian,127583
2016,Grants Revenue Fund,Mayor's Office of Transportation & Utilities,2,Purchase of Services,299,Other Expenses (not Othrwse Clssfd),1698435
2016,Grants Revenue Fund,Mayor's Office of Transportation & Utilities,3,Materials and Supplies,399,Other Materials and Supplies (noc),2500
2016,Grants Revenue Fund,Office of Sustainability,1,Personal Services,101,Perm Full Time-civilian,40000
2016,Grants Revenue Fund,City Planning Commission,1,Personal Services,100,Salary Control,78220
2016,Grants Revenue Fund,City Planning Commission,1,Personal Services,101,Perm Full Time-civilian,255394
2016,Grants Revenue Fund,City Planning Commission,1,Personal Services,187,Worker's Comp-disability Comp,8638
2016,Grants Revenue Fund,City Planning Commission,1,Personal Services,189,Medicare Tax,8150
2016,Grants Revenue Fund,City Planning Commission,1,Personal Services,191,Pension,30175
2016,Grants Revenue Fund,City Planning Commission,1,Personal Services,192,FICA Taxes,20925
2016,Grants Revenue Fund,City Planning Commission,1,Personal Services,193,Medical Health & Welfare Credit,72575
2016,Grants Revenue Fund,City Planning Commission,1,Personal Services,194,Group Life Insurance,368
2016,Grants Revenue Fund,City Planning Commission,1,Personal Services,195,Group Legal Insurance,816
2016,Grants Revenue Fund,City Planning Commission,2,Purchase of Services,200,Purchase of Services Control,436000
2016,Grants Revenue Fund,City Planning Commission,2,Purchase of Services,299,Other Expenses (not Othrwse Clssfd),519206
2016,Grants Revenue Fund,City Planning Commission,8,Payments to Other Funds,800,Pmt to Other Funds Control,1200
2016,Grants Revenue Fund,City Planning Commission,8,Payments to Other Funds,801,Payments to General Fund,400
2016,Grants Revenue Fund,Free Library,1,Personal Services,100,Salary Control,1093985
2016,Grants Revenue Fund,Free Library,1,Personal Services,187,Worker's Comp-disability Comp,4333
2016,Grants Revenue Fund,Free Library,1,Personal Services,189,Medicare Tax,1594
2016,Grants Revenue Fund,Free Library,1,Personal Services,190,Pension-obligation Bond Payments,17095
2016,Grants Revenue Fund,Free Library,1,Personal Services,191,Pension,45430
2016,Grants Revenue Fund,Free Library,1,Personal Services,192,FICA Taxes,10682
2016,Grants Revenue Fund,Free Library,1,Personal Services,193,Medical Health & Welfare Credit,51808
2016,Grants Revenue Fund,Free Library,1,Personal Services,194,Group Life Insurance,629
2016,Grants Revenue Fund,Free Library,1,Personal Services,195,Group Legal Insurance,528
2016,Grants Revenue Fund,Free Library,2,Purchase of Services,299,Other Expenses (not Othrwse Clssfd),3921223
2016,Grants Revenue Fund,Free Library,3,Materials and Supplies,399,Other Materials and Supplies (noc),3221883
2016,Grants Revenue Fund,Free Library,4,Equipment,499,Other Equipment (noc),144854
2016,Grants Revenue Fund,City Controller,3,Materials and Supplies,399,Other Materials and Supplies (noc),74999
2016,Grants Revenue Fund,City Controller,4,Equipment,499,Other Equipment (noc),175000
2016,Grants Revenue Fund,District Attorney,1,Personal Services,101,Perm Full Time-civilian,14930000
2016,Grants Revenue Fund,District Attorney,1,Personal Services,193,Medical Health & Welfare Credit,545000
2016,Grants Revenue Fund,District Attorney,2,Purchase of Services,299,Other Expenses (not Othrwse Clssfd),1124880
2016,Grants Revenue Fund,District Attorney,3,Materials and Supplies,399,Other Materials and Supplies (noc),26000
2016,Grants Revenue Fund,District Attorney,4,Equipment,499,Other Equipment (noc),84462
2016,Grants Revenue Fund,City Commissioners,1,Personal Services,101,Perm Full Time-civilian,100000
2016,Grants Revenue Fund,City Commissioners,2,Purchase of Services,299,Other Expenses (not Othrwse Clssfd),600000
2016,Grants Revenue Fund,City Commissioners,3,Materials and Supplies,399,Other Materials and Supplies (noc),100000
2016,Grants Revenue Fund,City Commissioners,4,Equipment,499,Other Equipment (noc),100000
2016,Grants Revenue Fund,First Judicial District,1,Personal Services,101,Perm Full Time-civilian,34698587
2016,Grants Revenue Fund,First Judicial District,1,Personal Services,187,Worker's Comp-disability Comp,595009
2016,Grants Revenue Fund,First Judicial District,1,Personal Services,189,Medicare Tax,383704
2016,Grants Revenue Fund,First Judicial District,1,Personal Services,190,Pension-obligation Bond Payments,1029837
2016,Grants Revenue Fund,First Judicial District,1,Personal Services,191,Pension,6448665
2016,Grants Revenue Fund,First Judicial District,1,Personal Services,192,FICA Taxes,1483006
2016,Grants Revenue Fund,First Judicial District,1,Personal Services,193,Medical Health & Welfare Credit,5832704
2016,Grants Revenue Fund,First Judicial District,1,Personal Services,194,Group Life Insurance,174103
2016,Grants Revenue Fund,First Judicial District,1,Personal Services,195,Group Legal Insurance,70296
2016,Grants Revenue Fund,First Judicial District,2,Purchase of Services,299,Other Expenses (not Othrwse Clssfd),6775539
2016,Grants Revenue Fund,First Judicial District,3,Materials and Supplies,399,Other Materials and Supplies (noc),491967
2016,Grants Revenue Fund,First Judicial District,4,Equipment,499,Other Equipment (noc),323512
2016,Aviation Fund,Office of Innovation and Technology,1,Personal Services,100,Salary Control,6500
2016,Aviation Fund,Office of Innovation and Technology,1,Personal Services,101,Perm Full Time-civilian,291190
2016,Aviation Fund,Office of Innovation and Technology,2,Purchase of Services,209,Telephone,883000
2016,Aviation Fund,Office of Innovation and Technology,2,Purchase of Services,216,Commercial Off-shelf Comp Software,310681
2016,Aviation Fund,Office of Innovation and Technology,2,Purchase of Services,250,Professional Consult/spec Services,3000
2016,Aviation Fund,Office of Innovation and Technology,2,Purchase of Services,251,Information Technology-prof Service,6011933
2016,Aviation Fund,Office of Innovation and Technology,2,Purchase of Services,266,Maint/support-computr Hardware/soft,1398744
2016,Aviation Fund,Office of Innovation and Technology,4,Equipment,427,Computer Equipment & Peripherals,715000
2016,Aviation Fund,Police,1,Personal Services,100,Salary Control,104000
2016,Aviation Fund,Police,1,Personal Services,101,Perm Full Time-civilian,442970
2016,Aviation Fund,Police,1,Personal Services,105,Perm Full Time-uniform,11427763
2016,Aviation Fund,Police,1,Personal Services,110,Uniform Stress Pay,848491
2016,Aviation Fund,Police,1,Personal Services,152,Uniform Iod Pay (heart & Lung),68618
2016,Aviation Fund,Police,1,Personal Services,161,Overtime Civilian,18340
2016,Aviation Fund,Police,1,Personal Services,165,Overtime Shift Uniform,2244652
2016,Aviation Fund,Police,1,Personal Services,171,"Holiday ""g""(2/3 Shifts)",15400
2016,Aviation Fund,Police,1,Personal Services,175,Holiday Pay-annual,436902
2016,Aviation Fund,Police,1,Personal Services,181,Shift,4751
2016,Aviation Fund,Police,2,Purchase of Services,201,Cleaning and Laundering,77500
2016,Aviation Fund,Police,3,Materials and Supplies,308,Dry Goods/notions/wearing Apparel,93000
2016,Aviation Fund,Fire,1,Personal Services,100,Salary Control,100000
2016,Aviation Fund,Fire,1,Personal Services,105,Perm Full Time-uniform,5137895
2016,Aviation Fund,Fire,1,Personal Services,107,Fire out of Class Prem(2hr Dif),327000
2016,Aviation Fund,Fire,1,Personal Services,165,Overtime Shift Uniform,648471
2016,Aviation Fund,Fire,1,Personal Services,175,Holiday Pay-annual,350000
2016,Aviation Fund,Fire,2,Purchase of Services,250,Professional Consult/spec Services,15000
2016,Aviation Fund,Fire,3,Materials and Supplies,308,Dry Goods/notions/wearing Apparel,71000
2016,Aviation Fund,Fire,3,Materials and Supplies,317,Hospital and Laboratory,14000
2016,Aviation Fund,Fire,4,Equipment,412,Fire Fighting and Emergency,40000
2016,Aviation Fund,Fire,8,Payments to Other Funds,803,Payments to Water Fund,23000
2016,Aviation Fund,Public Property,2,Purchase of Services,220,Electric Current-structures/streets,20000000
2016,Aviation Fund,Public Property,2,Purchase of Services,221,Gas Services,6900000
2016,Aviation Fund,Fleet Management,1,Personal Services,101,Perm Full Time-civilian,1038897
2016,Aviation Fund,Fleet Management,1,Personal Services,161,Overtime Civilian,307838
2016,Aviation Fund,Fleet Management,1,Personal Services,171,"Holiday ""g""(2/3 Shifts)",10958
2016,Aviation Fund,Fleet Management,1,Personal Services,181,Shift,6495
2016,Aviation Fund,Fleet Management,2,Purchase of Services,201,Cleaning and Laundering,8000
2016,Aviation Fund,Fleet Management,2,Purchase of Services,202,Janitorial Services,10000
2016,Aviation Fund,Fleet Management,2,Purchase of Services,210,Postage,100
2016,Aviation Fund,Fleet Management,2,Purchase of Services,211,Transportation,500
2016,Aviation Fund,Fleet Management,2,Purchase of Services,215,Licenses Permits Inspection Charges,5000
2016,Aviation Fund,Fleet Management,2,Purchase of Services,250,Professional Consult/spec Services,5000
2016,Aviation Fund,Fleet Management,2,Purchase of Services,255,Dues,500
2016,Aviation Fund,Fleet Management,2,Purchase of Services,256,Seminar and Training Sessions,1000
2016,Aviation Fund,Fleet Management,2,Purchase of Services,260,Repair and Maintenance Charges,547300
2016,Aviation Fund,Fleet Management,2,Purchase of Services,280,Insurance and Official Bonds,2000
2016,Aviation Fund,Fleet Management,2,Purchase of Services,285,Rents,5600
2016,Aviation Fund,Fleet Management,2,Purchase of Services,286,Rental of Parking Spaces,3000
2016,Aviation Fund,Fleet Management,3,Materials and Supplies,304,Books and Other Publications,2000
2016,Aviation Fund,Fleet Management,3,Materials and Supplies,305,Building and Construction,3000
2016,Aviation Fund,Fleet Management,3,Materials and Supplies,307,Chemicals and Gases,5000
2016,Aviation Fund,Fleet Management,3,Materials and Supplies,308,Dry Goods/notions/wearing Apparel,3500
2016,Aviation Fund,Fleet Management,3,Materials and Supplies,310,Electrical and Communication,4000
2016,Aviation Fund,Fleet Management,3,Materials and Supplies,311,General Equipment and Machinery,5000
2016,Aviation Fund,Fleet Management,3,Materials and Supplies,312,Fire Fighting and Safety,2000
2016,Aviation Fund,Fleet Management,3,Materials and Supplies,313,Food,500
2016,Aviation Fund,Fleet Management,3,Materials and Supplies,316,General Hardware and Minor Tools,10000
2016,Aviation Fund,Fleet Management,3,Materials and Supplies,317,Hospital and Laboratory,1000
2016,Aviation Fund,Fleet Management,3,Materials and Supplies,318,"Janitorial, Laundry and Household",1000
2016,Aviation Fund,Fleet Management,3,Materials and Supplies,322,Small Power Tools and Hand Tools,20000
2016,Aviation Fund,Fleet Management,3,Materials and Supplies,328,Motor Vehicle Parts and Accessories,791000
2016,Aviation Fund,Fleet Management,3,Materials and Supplies,335,Lubricants,22000
2016,Aviation Fund,Fleet Management,3,Materials and Supplies,340,#2 Diesel Fuel,318000
2016,Aviation Fund,Fleet Management,3,Materials and Supplies,345,Gasoline,265000
2016,Aviation Fund,Fleet Management,4,Equipment,411,General Equipment and Machinery,20000
2016,Aviation Fund,Fleet Management,4,Equipment,420,Office Equipment,3000
2016,Aviation Fund,Fleet Management,4,Equipment,423,Plumbing/air Conditioning/space Htg,2000
2016,Aviation Fund,Fleet Management,4,Equipment,427,Computer Equipment & Peripherals,7000
2016,Aviation Fund,Fleet Management,4,Equipment,428,Vehicles -- Motor and Motorless,4800000
2016,Aviation Fund,Fleet Management,4,Equipment,430,Furniture and Furnishings,8000
2016,Aviation Fund,Finance - Employee Benefits,1,Personal Services,186,Flex Cash,24650
2016,Aviation Fund,Finance - Employee Benefits,1,Personal Services,187,Worker's Comp-disability Comp,650000
2016,Aviation Fund,Finance - Employee Benefits,1,Personal Services,188,Worker's Comp-medical,750000
2016,Aviation Fund,Finance - Employee Benefits,1,Personal Services,189,Medicare Tax,975000
2016,Aviation Fund,Finance - Employee Benefits,1,Personal Services,190,Pension-obligation Bond Payments,6100000
2016,Aviation Fund,Finance - Employee Benefits,1,Personal Services,191,Pension,25200000
2016,Aviation Fund,Finance - Employee Benefits,1,Personal Services,192,FICA Taxes,2900880
2016,Aviation Fund,Finance - Employee Benefits,1,Personal Services,193,Medical Health & Welfare Credit,20033809
2016,Aviation Fund,Finance - Employee Benefits,1,Personal Services,194,Group Life Insurance,131515
2016,Aviation Fund,Finance - Employee Benefits,1,Personal Services,195,Group Legal Insurance,201480
2016,Aviation Fund,Finance - Employee Benefits,1,Personal Services,196,Unemployment Comp Insurance,200000
2016,Aviation Fund,Finance - Employee Benefits,1,Personal Services,197,Auto Mechanic Tool Insurance,26937
2016,Aviation Fund,Finance,2,Purchase of Services,280,Insurance and Official Bonds,4146000
2016,Aviation Fund,Finance,5,"Contributions, Indemnities, Refunds, Taxes",513,Indemnities-interdepartmental Trans,2512000
2016,Aviation Fund,Sinking Fund Commission (Debt Service),7,Debt Service,701,Interest on City Debt -- Long-term,58767128
2016,Aviation Fund,Sinking Fund Commission (Debt Service),7,Debt Service,702,Principal Payments on City Debt-l/t,60215000
2016,Aviation Fund,Sinking Fund Commission (Debt Service),7,Debt Service,705,Commitment Fee Expense,4423000
2016,Aviation Fund,Sinking Fund Commission (Debt Service),7,Debt Service,706,Arbitrage Payments,100000
2016,Aviation Fund,Commerce,1,Personal Services,100,Salary Control,250000
2016,Aviation Fund,Commerce,1,Personal Services,101,Perm Full Time-civilian,36247207
2016,Aviation Fund,Commerce,1,Personal Services,109,Plus/minus Gross Adj,250000
2016,Aviation Fund,Commerce,1,Personal Services,111,Perm Part Time,40000
2016,Aviation Fund,Commerce,1,Personal Services,121,Temporary Seasonal,950000
2016,Aviation Fund,Commerce,1,Personal Services,161,Overtime Civilian,7250000
2016,Aviation Fund,Commerce,1,Personal Services,171,"Holiday ""g""(2/3 Shifts)",880793
2016,Aviation Fund,Commerce,1,Personal Services,181,Shift,350000
2016,Aviation Fund,Commerce,2,Purchase of Services,202,Janitorial Services,135000
2016,Aviation Fund,Commerce,2,Purchase of Services,205,Refuse/garbage/silt/sludge Removal,540000
2016,Aviation Fund,Commerce,2,Purchase of Services,209,Telephone,90000
2016,Aviation Fund,Commerce,2,Purchase of Services,211,Transportation,160000
2016,Aviation Fund,Commerce,2,Purchase of Services,215,Licenses Permits Inspection Charges,90000
2016,Aviation Fund,Commerce,2,Purchase of Services,216,Commercial Off-shelf Comp Software,190000
2016,Aviation Fund,Commerce,2,Purchase of Services,230,Meals-non-travel & Officl Entertain,85000
2016,Aviation Fund,Commerce,2,Purchase of Services,240,Advertising/promotional Activities,1180000
2016,Aviation Fund,Commerce,2,Purchase of Services,250,Professional Consult/spec Services,29983000
2016,Aviation Fund,Commerce,2,Purchase of Services,251,Information Technology-prof Service,2063000
2016,Aviation Fund,Commerce,2,Purchase of Services,252,Accounting and Auditing Services,2257887
2016,Aviation Fund,Commerce,2,Purchase of Services,253,Legal Services,950000
2016,Aviation Fund,Commerce,2,Purchase of Services,254,Mental Health & Retardation Service,203000
2016,Aviation Fund,Commerce,2,Purchase of Services,255,Dues,270000
2016,Aviation Fund,Commerce,2,Purchase of Services,256,Seminar and Training Sessions,200000
2016,Aviation Fund,Commerce,2,Purchase of Services,257,Architectural & Engineering Srvcs,9003954
2016,Aviation Fund,Commerce,2,Purchase of Services,258,Court Reporters,2000
2016,Aviation Fund,Commerce,2,Purchase of Services,260,Repair and Maintenance Charges,23420000
2016,Aviation Fund,Commerce,2,Purchase of Services,261,Repaving Repairing & Resurf Streets,1200000
2016,Aviation Fund,Commerce,2,Purchase of Services,266,Maint/support-computr Hardware/soft,535000
2016,Aviation Fund,Commerce,2,Purchase of Services,284,Ground and Building Rental,815000
2016,Aviation Fund,Commerce,2,Purchase of Services,285,Rents,23000000
2016,Aviation Fund,Commerce,3,Materials and Supplies,304,Books and Other Publications,60000
2016,Aviation Fund,Commerce,3,Materials and Supplies,305,Building and Construction,729000
2016,Aviation Fund,Commerce,3,Materials and Supplies,307,Chemicals and Gases,1245000
2016,Aviation Fund,Commerce,3,Materials and Supplies,308,Dry Goods/notions/wearing Apparel,475000
2016,Aviation Fund,Commerce,3,Materials and Supplies,310,Electrical and Communication,2000000
2016,Aviation Fund,Commerce,3,Materials and Supplies,311,General Equipment and Machinery,100000
2016,Aviation Fund,Commerce,3,Materials and Supplies,312,Fire Fighting and Safety,170000
2016,Aviation Fund,Commerce,3,Materials and Supplies,314,Fuel -- Heating and Lighting,400000
2016,Aviation Fund,Commerce,3,Materials and Supplies,316,General Hardware and Minor Tools,705000
2016,Aviation Fund,Commerce,3,Materials and Supplies,318,"Janitorial, Laundry and Household",1650000
2016,Aviation Fund,Commerce,3,Materials and Supplies,319,Nautical and Aeronautical,20000
2016,Aviation Fund,Commerce,3,Materials and Supplies,320,Office Materials and Supplies,142000
2016,Aviation Fund,Commerce,3,Materials and Supplies,322,Small Power Tools and Hand Tools,100000
2016,Aviation Fund,Commerce,3,Materials and Supplies,323,Plumbing/air Conditioning/space Htg,805000
2016,Aviation Fund,Commerce,3,Materials and Supplies,324,"Precision, Photographic and Artists",59000
2016,Aviation Fund,Commerce,3,Materials and Supplies,325,Printing,60000
2016,Aviation Fund,Commerce,4,Equipment,405,"Construction, Dredging, Conveying",525000
2016,Aviation Fund,Commerce,4,Equipment,410,Electrical Lighting Communication,85000
2016,Aviation Fund,Commerce,4,Equipment,411,General Equipment and Machinery,30000
2016,Aviation Fund,Commerce,4,Equipment,418,Janitorial and Laundry,85000
2016,Aviation Fund,Commerce,4,Equipment,419,Nautical and Aeronautical,25000
2016,Aviation Fund,Commerce,4,Equipment,420,Office Equipment,330000
2016,Aviation Fund,Commerce,4,Equipment,427,Computer Equipment & Peripherals,2000000
2016,Aviation Fund,Commerce,4,Equipment,430,Furniture and Furnishings,250000
2016,Aviation Fund,Commerce,5,"Contributions, Indemnities, Refunds, Taxes",504,Meritorious Awards,1000
